#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3129831	104	1662	106618	108027	-	-	ADARB1	DDX10	ADAR2|DRABA2|DRADA2|RED1	HRH-J8	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.92840299	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.92840299, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q13206	-	NP_004389	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3129851	104	6122	106618	112042	-	OK/SW-cl.32	ADARB1	RPL3	ADAR2|DRABA2|DRADA2|RED1	ASC-1|L3|TARBP-B	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.98910653	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.98910653, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P39023	B3KS36|Q96QL0	NP_001029025|NP_000958	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3129852	104	6125	106618	112045	-	MSTP030	ADARB1	RPL5	ADAR2|DRABA2|DRADA2|RED1	DBA6|L5|PPP1R135	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.873842701	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.873842701, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P46777	A2RUM7	NP_000960	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3129853	104	6124	106618	112044	-	-	ADARB1	RPL4	ADAR2|DRABA2|DRADA2|RED1	L4	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.961172233	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.961172233, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P36578	-	NP_000959	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3129856	104	6128	106618	112048	-	-	ADARB1	RPL6	ADAR2|DRABA2|DRADA2|RED1	L6|SHUJUN-2|TAXREB107|TXREB1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.925601623	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.925601623, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q02878	Q8TBK5|A0A024RBK3	NP_001307071|NP_001307070|NP_001307066|NP_001307067|NP_001307068|NP_001307069|NP_000961|NP_001019833	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3130325	104	64318	106618	122131	-	-	ADARB1	NOC3L	ADAR2|DRABA2|DRADA2|RED1	AD24|C10orf117|FAD24	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.981002821	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.981002821, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q8WTT2	-	NP_071896	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3131204	104	8575	106618	114143	-	HSD14	ADARB1	PRKRA	ADAR2|DRABA2|DRADA2|RED1	DYT16|PACT|RAX	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.997890879	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.997890879, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	O75569	B4DJC7	NP_001132990|NP_001132989|NP_003681|NP_001303291	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3131892	104	6430	106618	112328	-	-	ADARB1	SRSF5	ADAR2|DRABA2|DRADA2|RED1	HRS|SFRS5|SRP40	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.985730271	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.985730271, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q13243	Q86U32|A0A024R6D8	NP_001307143|NP_008856|NP_001034554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3132917	104	84248	106618	123976	-	-	ADARB1	FYTTD1	ADAR2|DRABA2|DRADA2|RED1	UIF	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.854548878	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.854548878, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q96QD9	A0A024R9K4	NP_115664|NP_001011537	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3133074	104	22984	106618	116633	-	-	ADARB1	PDCD11	ADAR2|DRABA2|DRADA2|RED1	ALG-4|ALG4|NFBP|RRP5	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.844293901	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.844293901, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q14690	-	NP_055791	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3133347	104	56987	106618	121304	-	-	ADARB1	BBX	ADAR2|DRABA2|DRADA2|RED1	ARTC1|HBP2|HSPC339|MDS001	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.865119237	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.865119237, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q8WY36	A8K6U2	NP_001263215|NP_001136040|NP_064620	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3134808	104	57062	106618	121353	-	-	ADARB1	DDX24	ADAR2|DRABA2|DRADA2|RED1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.99085719	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.99085719, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9GZR7	-	NP_065147	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3135310	104	85437	106618	124524	-	-	ADARB1	ZCRB1	ADAR2|DRABA2|DRADA2|RED1	MADP-1|MADP1|RBM36|SNRNP31|ZCCHC19	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.936576264	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.936576264, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q8TBF4	A0A024R106	NP_149105	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3136219	104	23076	106618	116708	-	-	ADARB1	RRP1B	ADAR2|DRABA2|DRADA2|RED1	KIAA0179|NNP1L|Nnp1|PPP1R136|RRP1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.886251536	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.886251536, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q14684	-	NP_055871	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3136299	104	3014	106618	109268	-	-	ADARB1	H2AFX	ADAR2|DRABA2|DRADA2|RED1	H2A.X|H2A/X|H2AX	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999771868	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999771868, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P16104	-	NP_002096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3137025	104	27153	106618	118035	-	-	ADARB1	ZNF777	ADAR2|DRABA2|DRADA2|RED1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.978382597	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.978382597, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9ULD5	-	NP_056509	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3137419	104	84298	106618	124024	-	-	ADARB1	LLPH	ADAR2|DRABA2|DRADA2|RED1	C12orf31|hLLP	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.978783731	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.978783731, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9BRT6	A0A024RB76	NP_115714	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3138577	104	6194	106618	112108	-	RP11-513M16.6	ADARB1	RPS6	ADAR2|DRABA2|DRADA2|RED1	S6	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.96457915	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.96457915, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P62753	A2A3R6	NP_001001	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3138935	104	222389	106618	128797	-	-	ADARB1	BEND7	ADAR2|DRABA2|DRADA2|RED1	C10orf30	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.798299066	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.798299066, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q8N7W2	-	NP_001094382|NP_689964	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3139631	104	79682	106618	122805	-	-	ADARB1	CENPU	ADAR2|DRABA2|DRADA2|RED1	CENP50|CENPU50|KLIP1|MLF1IP|PBIP1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.905783251	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.905783251, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q71F23	-	NP_078905	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3139681	104	51154	106618	119337	-	-	ADARB1	MRTO4	ADAR2|DRABA2|DRADA2|RED1	C1orf33|MRT4|dJ657E11.4	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.803306742	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.803306742, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9UKD2	A0A024RAE1	NP_057267	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3139753	104	55922	106618	121002	-	-	ADARB1	NKRF	ADAR2|DRABA2|DRADA2|RED1	ITBA4|NRF	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.947370972	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.947370972, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	O15226	A3F769|A3F768	NP_060014|NP_001166959|NP_001166958	-	-	-	-	-	-	Homo sapiens	Homo sapiens
